imp2D,gossip,1024,0.0,251.854
imp2D,gossip,1024,0.1,476.674
imp2D,gossip,1024,0.2,723.125
imp2D,gossip,1024,0.3,920.49
imp2D,gossip,1024,0.4,970.415
imp2D,gossip,1024,0.5,1528.705
imp2D,gossip,1024,0.55,1835.297
imp2D,gossip,1024,0.6,1945.8
imp2D,gossip,1024,0.65,2223.01
imp2D,gossip,1024,0.7,2943.43
imp2D,gossip,1024,0.75,4556.056
imp2D,gossip,1024,0.8,5780.729
imp2D,gossip,1024,0.85,6069.597
imp2D,gossip,1024,0.9,10407.933
imp2D,gossip,1024,0.95,19700.07
imp2D,gossip,1024,0.99,106057.698
